key,author,date,stars,title,helpful_yes,helpful_no,text,sentiment,keywords_2
2_bj,Kttest,6/9/2020,5,A salty sweet dream,0,5,This is the perfect salty sweet balance and just delicious.,Positive," salty , sweet , balance, delicious"
2_bj,drasper,6/21/2020,5,Best flavor yet!,0,5,Flip me over and give me some of this goodness!!!!,Positive,"Flip, goodness"
2_bj,audrey the icecream lover,8/24/2020,5,MY FAVORITEST ICE CREAM EVAARRRRRRRR,0,0,"Dearest Ben and Jerry,
Chip Happens is the most divine ice cream flavor to ever grace this earth. Honestly, the way the potato chips looked on the packaging looked a little suspicious. BUT, I was BLOWN AWAY WHEN I TASTED THIS MASTERPIECE OF A FROZEN DESSERT. I LOVE IT SO MUCH. it is the PERFECT combination of sweet and salty. And just REALLY GOOD. In fact, I recommended it to a friend, who once said his favorite flavor was mint chip. BUT ONCE HE TASTED HE THE HEAVENLY TASTE OF CHIP HAPPENS, HE WAS converted as well. We ate so much ice cream for two weeks and put hot fudge on it. It was really a beautiful experience. I will forever hold these memories close to my heart. A month later, I returned to the grocery store scouring the shelves for my beloved ice cream. And to my horror, I could not find it. I even had a whole conversation with a lady at the grocery store employee about how distraught i was. I returned home, sad, hungry, and heartbroken, for my beloved ice cream had left. But, I will not rest until i can experience this ice cream flavor once more. I am calling on you Ben and Jerry, BRING BACK THIS ICE CREAM FLAVOR. IT IS SO MUCH BETTER THAN YOUR STANDARD FLAVORS AND DESERVES TO BE RECOGNIZED FOR THE BEAUTEOUS FOOD ITEM IT IS. I WISH FOR NOTHING MORE THAN TO TASTE THE SWEET GOODNESS OF CHIP HAPPENS.
Love,
Audrey",Positive,"Chip Happens,sweet and salty,mint chip,hot fudge,ice cream flavor,Ben and Jerry,beauteous food item,sweet goodness"
3_bj,Doglover88888888,8/12/2020,5,OMG!!!!!! SOOOOOOO DELICIOUS!!!!!,12,1,Am trying this flavor for the first time right now. Took my first bite and fell in love IMMEDIATELY!! May just be my new favorite flavor!! Have tried a different brand of mascarpone ice cream before and it basically just tasted like vanilla. This is the complete opposite!! Definitely not just plain old boring vanilla!! Can NOT believe how amazingly delicious this is!! Everyone needs to try this now!! Would probably drive 10 hours to get this if i had to like omg it's just that good!!!!!!!!!! Please ben and jerry's-I'm literally begging you to keep this flavor FOREVER!!!!!!!!!!!!!!!,Positive,"Ben & Jerry's,Mascarpone,ice cream,flavor ,vanilla,delicious,begging,keep forever"
3_bj,Plumber,8/18/2020,5,LOVE THE SWIRL,1,1,"I love this flavor. It’s light but packs a POWERFUL flavor punch. And the swirl is kind of hidden by its color but man if you find a big pocket of it and try and isolate it, it’s the BEST. The chocolate covered pastry things have Always been crunchy in my 20+ pints to date. The flavor is just so boom in your face. The texture of the Mars alone swirl is insane. This is my 2nd favorite flavor behind Gimme Smore. So help me god if you guys discontinue this flavor or gimme smore, I will come down on you with the wrath of a thousand lightning bolts. Haha. Plz make a cake batter with chocolate chocolate chip swirl and a brownie batter something",Positive,"flavor, powerful, swirl, chocolate covered pastry, crunchy, texture, Mars,Cake batter, chocolate chip swirl, brownie batter."
3_bj,Arubaman68,3/29/2020,5,My Prayers Have Been Answered!!,4,1,"I was devastated when the “Holly Cannoli” flavor was discontinued years ago. Every time I passed the ice cream aisle in my supermarket, I’d search for the Cannoli flavor, hoping to see it again. Just when I was about to give up, THERE IT WAS!!!!! I scooped up every pint I could get my hands on. This flavor is the best!! The sweet marscapone cream and chocolatey shell pieces make for a sweet celebration for the tastebuds. Thank you so much for bringing this awesome flavor back! Please don’t ever discontinue it again. You’ve struck gold with this flavor — it is truly is a treat!",Positive," Holly Cannoli, Marscapone Cream, Chocolatey Shell, Discontinued, Sweet Celebration, TasteBuds, Strike Gold, Treat"
3_bj,antaresoceana,6/14/2020,5,I think this is my new 2nd favourite ice cream,6,1,"Oh man. Where to begin. Two bites and I knew. The marscapone ice cream? Dude. The cannoli shells? DUDE. They're so crispy it's almost like magic how crispy they stay. And coated in chocolate nonetheless! The marscapone swirl is something you almost forget about too but like not even in a bad way because you end up stumbling upon it without expecting to do so and it HITS YOU IN THE FACE WITH DECADENT FLAOUR. Also the chocolate chips are the mini's, the cute ones. Perfectly sized!! B & J knocked it out of the park with this one. A+++",Positive,"Marscapone Ice Cream,Cannoli Shells,Chocolate,Chocolate Chips,Decadent Flavour,Mini Chocolate Chips"
3_bj,Christine94,2/10/2020,5,SO HAPPY IT IS BACK,16,2,Please keep this around forever! For over 7 years I have hoped that this day would come where my favorite dessert ever would return! Such a delicious ice cream!,Positive,"favorite dessert, ice cream, 7 years, delicious"
3_bj,Kalidoscope,4/6/2020,4,Not half bad,1,0,"The icecream itself is luxuriously fatty, so it does take some time to eat this as compared to opposing flavors. The mascarpone swirls is what I'd say takes the cake for me, though be aware that not all the chocolate-covered cannoli pieces will be as crisp as you'd expect them to be.",Positive," icecream , luxuriously fatty, mascarpone swirls , chocolate-covered cannoli pieces , crisp"
3_bj,CraigShew,2/17/2020,5,I eat one a day,9,1,"This is so good, i have been eating one a day, please keep this around so i can keep eating it",Positive,"review, good, eating, one, day, keep"
3_bj,jndnaps,4/5/2020,1,Absolutely Terrible!,3,7,I love cannoli's and couldn't wait to try this. Finally found it and was so excited. But it was a total let down. This taste nothing like any cannoli I ever had. Absolutely terrible.,Negative,"cannoli, excited, let down, terrible"
3_bj,Soni,2/10/2020,5,Thank you for making my dreams come true!,5,1,"I have been craving, whining about, and reminiscing about this flavor for YEARS.",Positive," Craving, Whining, Reminiscing, Flavor, Years"
3_bj,Scabicky,9/23/2020,1,Cannoli? I don’t think so,0,0,"Not only does this ice cream do nothing to remind you of a cannoli it does not taste good at all. The container says A fan favorite.Overly sweet with an unpleasant aftertaste. Took two bites and tossed the rest. A total misfire. Clearly those fans have never tasted a real cannoli or one of B&J’s better flavors,",Negative,"Ice cream, cannoli, fan favorite, overly sweet, unpleasant aftertaste, two bites, total misfire, real cannoli, B&J's better flavors"
3_bj,Danilicious,8/25/2020,5,Holy Cannoli!!!!,0,0,"Bought this on my recent trip to Target. Had NO expectations...it just sounded interesting. To my surprise this flavor has quickly become my new fave! (Right under Half Baked) It seemed creamier than usual which I attribute to the marscapone. The cannoli pieces are delish and it is an overall pleasant experience. No clue why anyone would call it ""plain"" unless they were expecting the ice cream to be the flavor of the shell or something. If you are looking for something packed with flavor this one isn't for you. This flavor is meant to have when youre craving a more sophisticated dessert. Quick tip: let it sit out until its soft enough that you're not waging war between it and your spoon at every bite. Takes it to another level ;)",Positive,"target, marscapone, cannoli, plain, sophisticated, war, spoon, level"
3_bj,Fallerina,4/30/2020,2,Where’s the shell pieces?!,1,0,"The flavor is great, but there were almost no pieces of the cannoli shell in the pint. My husband and I both thought it was strange, and maybe a bad batch because you can always count on the pints to be pretty full of all the good stuff listed in the description. But not this time. And I see from another review that maybe this isn’t a fluke after all. The cannoli shell is the best part of the dessert, so it shouldn’t be skimped.",Negative,"flavor, cannoli shell, pint, husband, bad batch, description, fluke, best part, dessert, skimped"
3_bj,ChrisColby,2/26/2020,5,Hopefully never discontinued again!,3,2,"A delicious take on the classic Italian dessert, B&J's Cannoli is a winner. The base is described as a marscapone flavor. Now marscapone isn't typically used for Cannolis but instead ricotta. Marscapone is a cream cheese used for cakes and other desserts. While not quite fitting the theme of a Cannoli in that regard, B&J made the right choice for the sake of flavor. The base is absolutely like a heightened cheesecake. Almost as if their regular cheesecake flavor was mixed with the equally delicious buttery brown sugar one. It's fantastic. The swirl is the same flavor, so they blend together seamlessly for a full on sweet cream cheese taste. And the pastry pieces are the perfect contrast to the base. Crunchy and covered in chocolate, they remind me of the similar chocolate dipped waffle cone pieces from Americone Dream, and there are plenty in each pint. Whether it fits the theme or not, Cannoli is a great flavor that I hope stays as a mainline one for a long time.",Positive,"Delicious, Classic Italian Dessert, Marscapone, Ricotta, Cheesecake, Buttery Brown Sugar, Sweet Cream Cheese, Chocolate, Crunchy, Pastry Pieces, Americone Dream, Cannoli"
3_bj,whatdeanerwastalkingabout,3/24/2020,1,Bland and Disappointing,7,7,"Finally found this and regret it. It doesn’t taste at all like a cannoli, the bits were sparse and again, tasteless, like eating little chucks of chocolate covered cardboard. Waste of money and calories; just eat a cannoli.",Negative," ""cannoli"" , ""taste"" , ""waste"" , ""money"" , ""calories"" , ""chocolate"" , ""cardboard"""
3_bj,LacySeesRed,8/21/2020,1,"If you like cannolis, you won't like this",0,0,"Do yourself a favor and put this ice cream down, walk over to the bakery section of whatever store you're in and get an actual cannoli. This tastes like someone added a crap ton of powdered sugar to artificially flavored cheesecake ice cream and blended it with stale cannoli bits (these could also be bran flakes for all I can tell but I'll take their word for it.)
So if you want a cannoli, get a cannoli and if you want Ben and Jerry's get a more reliable and well made flavor, they have so much better to offer than this.",Negative,"Ice cream, Bakery, Powdered Sugar, Artificial Flavor, Cheesecake, Cannoli, Bran Flakes, Ben & Jerry's"
3_bj,RealIceCreamLover,5/7/2020,2,Doesn't taste like a cannoli.,1,0,"First of all traditional cannoli are made with ricotta, not mascarpone. This tastes more like tiramisu without the coffee. It's missing the liquor flavor of a cannoli and was too cheesy. It would be better if it had chocolate shavings, but the base is wrong. I ate it, but I would not it buy again.",Negative,"ricotta, mascarpone, tiramisu, liquor, chocolate shavings, cheesy, base"
3_bj,Bionicbello,9/12/2020,5,Makes my Italian knees shake with pleasure!,1,0,I happened to find this flavor when I went shopping today at Albertsons and I love all kinds of Italian cuisine. Cannolis are one of my favorite desserts. The flavor of this ice cream was delicious and tasted exactly like a cannoli! Perfect flavor!!,Positive,"Italian cuisine,Cannolis,Albertsons,Ice Cream,Flavor,Delicious"
3_bj,Jpan99,5/7/2020,1,Not at all like a Cannoli,1,0,"I was so excited to try this because I love a good cannoli. The taste was just wrong. I really didn't like anything about this flavor. The ice cream itself was marscapone which isn't what's in a cannoli. This was just a fail, cannot recommend.",Negative," Cannoli, Marscapone, Ice Cream, Fail, Recommend"
3_bj,givemethecream007,5/5/2020,3,"Good, not impressed",1,0,"The ice cream is light and fluffy, just as expected from Ben & Jerry’s, but I think the mascarpone ice cream is just a variant of vanilla ice cream. The crunch from the chocolate shells is rad and the mascarpone swirls are delicious.",Positive," Ice cream, Ben & Jerry's, Light and Fluffy, Mascarpone, Vanilla, Chocolate Shells, Mascarpone Swirls, Delicious"
3_bj,Meli24,5/2/2020,4,Could’ve been perfect!,1,0,Bought this a few days ago after searching for a while. So looking forward to it. I loved the flavors BUT it should have had way more cannoli shell pieces. There were barely any at all.,Negative," Review, Bought, Flavors, Cannoli, Shell Pieces, Few days ago, Searching, Looking forward"
3_bj,gillian_belle,6/10/2020,5,DELICIOUS,1,0,Chunks were found throughout and I really enjoyed ice cream so reminiscent of my fave dessert.,Positive,"keywords: chunks, ice cream, dessert"
3_bj,LeLe33176,2/17/2020,5,My favorite dessert as an ice cream!,2,1,"I absolutely love this flavor, and I'm glad it's back to stay and not a 'Limited Batch'",Positive,1. flavor2. glad3. limited batch
3_bj,tati,2/25/2020,5,PLEASE KEEP!!!!!!!,2,1,Please keep the Cannoli ice cream!!!!! It is the best EVER!!!!!,Positive,"Cannoli, ice cream, best"
3_bj,MichaelaLM,5/24/2020,5,My FAVORITE is back!!!,0,0,"Ben and Jerry’s limited batch Cannoli ice cream single handedly got me through law school!!! I have literally written the website 100s of times begging them to bring it back!! For years I have regaled my now fiancé with tales of the elusive, delicious limited batch Cannoli ice cream. Well fast forward about a decade and in walks my fiancé carrying not 1, not 2, but 3 pints of the permanent Cannoli pint. It’s just as delicious as I remember.",Positive,"Ben and Jerry's ,limited batch ,Cannoli ice cream ,law school ,100s of times ,elusive ,delicious ,permanent ,pints"
3_bj,Giavana 12,5/26/2020,1,Horrible,1,2,"I usually love Ben & Jerry but this ice cream was horrible. It tastes nothing like a cannoli. I was so excited to eat this, and looked everywhere for it, and it's a total let down. The ""cannoli shells"" taste like waffle cones, and the mascarpone tastes horrible. This has a after taste and honestly just a total let down.",Negative,"Ben & Jerry, ice cream, cannoli, waffle cones, mascarpone, after taste, let down"
3_bj,fishylex,6/10/2020,1,"Strange strong flavor, mix ins sparse.",0,0,"I was a big fan of the retired* Holy Cannoli. This version has a strange strong flavor from 1st taste. The mix ins were sparse, which was not right** regardless of whether I liked the flavor or not.
*Original was ricotta and pistachio ice cream with chocolate covered cannoli and roasted pistachios. It bombed and was retired one year later.
**Pint bottom: NOV0921BJ1 5095 22:59 67867261.",Neutral,"keywords: Holy Cannoli, ricotta, pistachio, chocolate, roasted pistachios, strong flavor, mix ins, sparse, flavor"
3_bj,Jessieleigh,5/24/2020,2,If you like cake frosting...,0,0,"If you like cake frosting... then this is your ice cream. I don’t taste cannoli not even in the least. Just sugar, like cake frosting. I do like the chocolate coated pastry pieces but they were few and far between. I will eat it because i paid a lot of money for it. But pretty disappointed. There isnt any cinnamon flavor or rose water like i put in my homemade cannoli. :-(",Negative,"Cake frosting ,Chocolate coated pastry pieces ,Cannoli ,Sugar ,Cinnamon ,Rose water"
3_bj,Doreen,6/13/2020,2,Not as good as the prior Holy Cannoli,0,0,"Holy Cannoli was my second favorite Ben & Jerry's of all time. When I heard it was coming back as Cannoli, I couldn't wait to find it locally. Unfortunately, I was disappointed as it had changed from ""Creamy Ricotta and Pistachio Ice Cream with Chocolate Covered Cannolis and Roasted Pistachios"" and didn't taste as good. Bring back the old Holy Cannoli!",Negative,"Holy Cannoli, Ben & Jerry's, Cannoli, Creamy Ricotta, Pistachio Ice Cream, Chocolate Covered Cannolis, Roasted Pistachios"
3_bj,GoBlue99,4/12/2020,2,Nothing like a real cannoli.,0,0,Chocolate chip cannoli is one of my favorite desserts. I grew up in Boston and know great cannoli. So I was very excited to try this flavor.,Positive,"Chocolate, chip, cannoli, favorite, desserts, Boston, great, excited, flavor"
3_bj,NillaRilla,3/10/2020,3,Meh,1,1,Not my favorite.....Tastes nothing like a Cannoli.,Negative," Cannoli, Taste, Favorite"
3_bj,Princess Qajar,5/20/2020,2,Well....,0,2,"Your Cannoli ice cream
Which claims to be Sicily’s finest in flavors, is a complete abomination to the Italian community.
If you’re going to label the thick, creamy, tangy Italian cheese TWICE in your label, I should be able to taste it. Or better yet!!- see it in the ingredients list. Please refine this product.
Thank you",Negative,"Review,Cannoli,Ice Cream,Sicily,Finest,Flavors,Italian ,Community,Thick,Creamy,Tangy,Cheese,TWICE,Label,Ingredients"
3_bj,Mimi232,7/13/2020,4,Good Not bad,0,0,"So one thing I love about this ice cream is the crunchy waffle cones covered in chocolate it’s very similar to Americone dream but I think I still prefer the American dream better because of the plain vanilla flavor with caramel.
This one I know is supposed to be the mascarpone flavor. It’s not bad but not my favorite.",Neutral," Ice Cream, Waffle Cones, Chocolate, Americone Dream, Plain Vanilla, Caramel, Mascarpone"
3_bj,Christi102,3/1/2020,3,Needs more bits!,1,2,"This ice cream is very good, however I think that it would benefit from having more cannoli bits in it. If it’s called cannoli it should have more cannoli in it.",Negative,"Ice cream,Cannoli,Benefit,More"
3_bj,Ikay,8/3/2020,5,My favorite,0,0,"I love cannolis and I love this ice cream but I wouldn't say they taste the same. This is really rich. On my first bite I thought it was a bit too strong, but it really grew on me. Love hitting those mascarpone swirls, and the pastry shell pieces are nice and crunchy. Happy it's permanent to the line.",Positive," cannolis, ice cream, rich, mascarpone, swirls, pastry, shell, crunchy, permanent"
3_bj,billthecat,6/13/2020,1,Would have preferred Holy Cannoli,0,0,I was so excited to see this. I was a little concerned when I saw that it was made with mascarpone ... which has no place in a true Sicilian cannoli. I should have known ... this is only what a grocery store cannoli would possibly taste like. Bring back the REAL cannoli ice cream: Holy Cannoli.,Negative,"sicilian cannoli,mascarpone,grocery store cannoli,Holy Cannoli,Real cannoli ice cream"
3_bj,catcrazy73,5/2/2020,4,Good stuff!,0,0,"Found Cannoli in my store recently and decided to give it a try, as I'm from a predominantly Italian area and a fan of the real pastry. Tasty ice cream, super creamy and fun. Could use a bit more of the cannoli bits, though, which was the only reason it didn't get 5 stars. Still a top 5!",Positive,"Cannoli,Ice cream,Italian,Pastry,Creamy,Cannoli bits"
3_bj,Jbi22,4/13/2020,2,Underwhelming,0,0,"Not sure how this is a “fan favorite”... the ice cream base is this weird artificial vanilla, the mascarpone swirl is this gritty, undercooked batter and the fudge cone flakes literally feel and taste like cardboard. I WOULDNT recommend this flavor unless you enjoying wasting your money",Negative,"""ice cream,"" ""mascarpone,"" ""swirl,"" ""fudge,"" ""cone,"" ""flakes, ""artificial vanilla,"" ""gritty,"" ""undercooked,"" ""batter,"" ""cardboard,"" ""wasting money"""
3_bj,Norrrrm,7/3/2020,1,First Ben & Jerry's Flavor I did not like,0,0,"I'm a big Cannoli fan. The filling is so important but so his the shell. This just didn't taste like cannoli to me at all. I'm a native New Yorker and perhaps the filling and shells here are not typical of the rest of the country, but both sure are gold standard in my book",Negative,"Cannoli, filling, shell, New Yorker, gold standard"
3_bj,JLE90,4/19/2020,5,Love it,0,0,Fantastic. Saw this in the store while working out of town in Jacksonville. Let’s just say the Publix gets bought out every-time I go. Since I can’t find Cinnabon anywhere this one is my new go to. Netflix and chilled is tasty as well classic favorites in one for that one,Positive," Fantastic, Jacksonville, Publix, Cinnabon, Netflix, chilled, classic favorites"
3_bj,HaddieMae11,5/5/2020,5,NEW FAVORITE,0,0,"Wow. This ice cream is soooo good! So good I had to write this review lol. I think it could use a bit more cannoli pieces but regardless it's an awesome ice cream. Do yourself a favor and try it, it's for sure a new favorite of mine and I hope it sticks around forever",Positive,"Ice cream, cannoli pieces, review, awesome, favor, new favorite, forever"
3_bj,TheMayorReview,8/14/2020,1,Terrible!,0,0,I was so excited to find ice cream that allegedly tasted like cannolis. It tasted like utter disappointment! It tasted absolutely nothing like cannolis! This mediocre monstrosity was literally just butterscotch with bits of chocolate covered waffle cones.,Negative,1. Ice Cream 2. Cannolis 3. Disappointed4. Mediocre5. Monstrosity6. Butterscotch7. Bits of Chocolate8. Waffle Cones
3_bj,AnchorPointDeb,5/11/2020,5,"Tried it, loved it!",0,0,"Not finding Chunky Monkey, I took home Cannoli and am so glad I did! I ate the whole pint in one sitting... good lord! I loved the still crispy bits hidden inside that lusciousness... yum! Hope this one makes it into the big league as a regular flavor.",Positive," Chunky Monkey, Cannoli, crispy bits, lusciousness, regular flavor"
3_bj,Liz1,5/11/2020,5,AMAZING,0,0,This ice cream is by far the best ice cream I've ever had from Ben and Jerry's. Big fan of cannolis and they could not have done a better job. The mascarpone swirls are to die for and I am proud to call this my happiness in a spoon!,Positive,"Ice cream ,Ben and Jerry's ,Cannolis ,Mascarpone swirls ,Happiness"
3_bj,Rozalynne,6/26/2020,1,Did you have anyone who has eaten a cannoli taste,0,1,I bought this tonight and it is straight up vanilla ice cream with chocolate chips. Did there taste testers actually ever have a cannoli? This had no resemblance to the taste of a cannoli. So upset this was a flavor failure,Negative,"bought, vanilla ice cream, chocolate chips, cannoli, taste testers, flavor failure"
3_bj,Paigem212,7/31/2020,5,New Favorite,0,0,I was really skeptical of the flavor because I’ve never had a cannoli before but I decided to try it because the americone was out at my grocery store and WOW! Genuinely this is my new favorite flavor *chef’s kiss*,Positive,"cannoli, americone, flavor, favorite, grocery store"
3_bj,CannoliFanGrl,3/19/2020,5,Best. Ice cream. Ever.,0,0,I've waited YEARS for this flavor to return.... Nothing compares. Thank you for bringing it back! Please don't ever take it away again.... I don't want to live in a world that doesn't include cannoli ice cream!,Positive,"Years, Flavor, Return, Thank You, Bringing Back, Cannoli Ice Cream"
3_bj,Karen13,6/17/2020,1,Holy cannoli this was awful,0,0,"I love cannolis. This was no cannoli. Weird tasting ice cream. Hardly any mix ins, which was probably good because they just tasted like cardboard covered on chocolate. Don't waste your money or calories.",Negative,"Cannoli ,Ice Cream,Mix Ins ,Cardboard ,Chocolate ,Money ,Calories"
3_bj,Mimi30,9/20/2020,5,So happy it's back,0,0,Deliciously Different. The marscapone swirl is the best,Positive," Deliciously Different, Marscapone Swirl, Best"
3_bj,Morgan546,7/20/2020,5,Perfect sweetness,0,0,I bought this at the food store yesterday eager to try it. I honestly didn’t expect it to be nearly as good as it was! It’s just so sweet and creamy and the chocolate pieces add the perfect crunch.,Positive,"Answer: food store, sweet, creamy, chocolate pieces, crunch"
3_bj,mama,8/14/2020,4,goood,0,0,people always complain that things never taste like the thing theyre supposed to but is that a reason to hate it? its good i dont care if it tastes like candy corn just a little its still nice,Neutral,"keywords: people, complain, taste, hate, reason, candy corn, nice"
3_bj,Caviggs,5/11/2020,5,One of my all-time faves,0,0,"I shed a tear in the grocery store when I saw that they brought this flavor back. It's the perfect balance of sweet and creamy with delicious chocolate, pastry shell crunchies. YUM!",Positive,"grocery store, sweet, creamy, delicious chocolate, pastry shell crunchies, YUM"
3_bj,Bluemeaney,3/29/2020,5,TAKE THE CANNOLI!,0,0,Literally the most scrumptious B&J’s flavor I have ever had. I ate the whole pint *accidentally* in 6 minutes. I have built a shrine to its perfection in my fridge. FREAKING YUMMY!,Positive," B&J’s , Flavor , Scrumptious , Perfection , Yummy"
3_bj,Lacapaneus,3/26/2020,5,Thank you for bringing this back!,0,0,This redux is better than the original cannoli flavor that I tried. The mascarpone made it softer than many other flavors and it wasn’t overly sweet like some flavors.,Positive,"redux, original cannoli, mascarpone, softer, overly sweet"
3_bj,Idontusuallydothis,8/23/2020,5,Best flavor I've had,0,0,I have a sweet tooth but Ice Cream is usually lower on my list of must have treats. This ice cream changed that for me. Love it. Happy it is back for good!!,Positive,"Ice Cream, sweet tooth, must have treats, love it, back for good"
3_bj,Des02,4/7/2020,5,Absolutely decadent!!,0,0,I am an absolute cannoli fanatic and to see that there is a cannoli flavored ice cream just blew my mind! I had to try it! Absolutely delicious and decadent,Positive,"Cannoli ,Ice Cream ,Delicious ,Decadent"
3_bj,Mimi11,6/25/2020,5,Best ice cream ever!,0,0,The perfect combo of crunch from the chocolate covered cannoli cookie and swirls of mascarpone I really hope this isn’t one of those ones that’s temporary!,Positive," Chocolate , Cannoli , Cookie , Mascarpone , Crunch , Swirls , Temporary"
3_bj,Kayykaayy,6/30/2020,5,So delicious,0,0,"I got to try this flavor just the other day, and I am sure glad I did. This ice cream is one of the beat ben and Jerry's flavors I've had",Positive," Ben and Jerry's, Ice Cream, Flavor, Glad, Beat"
3_bj,acferg,6/15/2020,2,Weirdly Artificial Tasting,0,0,"Tastes nothing like a cannoli. Overly sweet, cloying ice cream with a strong artificial flavor and aftertaste. Would not buy again",Negative," Tastes , Cannoli , Overly sweet , Cloying , Strong artificial flavor , Artificial aftertaste , Would not buy"
3_bj,Embe,9/9/2020,2,Swirl texture is a little off,0,1,"The flavor was okay, the chocolate covered pieces were a bit chewy. The swirl going through it had a bit of a grainy texture",Neutral," Flavor , Chocolate , Chewy , Swirl , Grainy Texture"
3_bj,Brianna98,9/15/2020,1,Disappointing,0,0,I LOVE cannolis but this flavor missed the mark! It could have been amazing but it was so boring and not creamy.,Negative," Cannolis, Love, Flavor, Amazing, Boring, Creamy"
3_bj,Alexatar15,9/4/2020,5,Great Taste and Texture!,0,0,"The store I went to didn’t have the B and Js flavor I wanted, I am so glad I grabbed cannoli instead!",Positive," store , B and Js , flavor , cannoli"
3_bj,TonyP6,5/11/2020,5,My New Favorite!!,0,0,This is my new favorite ice cream - hands down!! Absolutely love the all the flavors and textures!!,Positive,"favorite, ice cream, flavors, textures"
3_bj,Delizioso,5/18/2020,5,Sicilian treat by the ice cream king,0,0,Well done as always. If this ever goes away please bring it back as a seasonal holiday item,Positive,"Holiday, Well Done, Seasonal, Item"
3_bj,Tracy0712,7/16/2020,5,MY NEW FAVORITE,0,0,"I’ve never been disappointed with a Ben and Jerry’s flavor, but Cannoli is my favorite!!!",Positive,"Ben and Jerry's, Cannoli, favorite"
3_bj,,8/31/2020,3,"Good, But I Forgot it was in the Fridge",0,1,Decent and really sweet. But I forgot I had it. So...not so much like the real thing.,Neutral,"decent, sweet, forgot, real thing"
3_bj,Cathy61,9/1/2020,2,Too sweet,0,1,This is the first Ban and Jerry’s flavor I’m not crazy about. Wanted to like it more.,Negative,"Ban, Jerry's, flavor, not crazy about, Wanted to like"
3_bj,Emilou,3/15/2020,5,Can i suggest a rename?,0,0,Awesome! I would have named it holy cannoli! Thank you for thinking of this one.!,Positive,"keywords: Awesome, Holy Cannoli, Thank You"
3_bj,LolaD471,5/14/2020,5,Delicious,0,0,I love cannolis and this is one of my new favorites!,Positive," Cannolis, Favorites, Love"
3_bj,Alee,6/5/2020,5,Excellent!,0,0,Great flavor. It is so rich and delicious I love it!,Positive,"Great,Flavor,Rich,Delicious,Love"
3_bj,yum yum tum tum,8/29/2020,5,Favorite,0,0,yassss! Love you so much..........................,Positive," Love, Yasss"
4_bj,,12/4/2018,5,best flavor hands down,27,0,This is my favorite flavor in the entire world please make it a permanent flavor!! I made all my friends go out and try it and we're all addicted. I have three pints a week. I wish I was joking. We single handedly bought all of the Gimme S'more stock in our grocery store. The day this flavor is retired is the day my happiness dies. :),Positive," Favorite, Flavor, Entire, World, Permanent, Friends, Addicted, Pints, Gimme S'more, Grocery store, Retired, Happiness"
4_bj,Chicksluvrock,9/6/2018,5,Smart way to make a Smore's flavor,20,0,"I have several favorite B&J's flavors, but I decided to go outside of my usual and get this flavor. With the first bite you can definitely taste a hint of marshmallow-y flavor in the base ice cream. It's different than just plain vanilla. I think they did a great job capturing that flavor. The chocolate cookie swirl and graham swirl is smart and I think it's a unique way to add the classic flavor of a smore. And of course, you can't go wrong with fudge flakes! I am a total mix-in and swirl junkie, the more the better, and Ben & Jerry's never disappoints with that! Great job on this flavor! Overall a unique take on a novel summer treat!",Positive,"B&J's ,flavors ,marshmallow-y ,vanilla ,chocolate cookie swirl ,graham swirl,fudge flakes ,mix-in ,swirl ,Ben & Jerry"
4_bj,KGibby,8/21/2019,5,Way better than the OG S'mores!,42,6,"I've had many pints of the Gimme S'more while it's been out and tonight I accidentally grabbed the original S'mores, with the chocolate ice cream. It was the most disappointing moment when I opened the pint to find chocolate ice cream instead of the typical golden ice cream I was used to with the Gimme S'more. Gimme S'more is the perfect representation of what a S'more is: mostly composed of perfectly toasted marshmallows, hint of chocolate, and a great trail of graham crackers. I will be so sad when this pint leaves the shelves. And I will never make the mistake of buying the OG S'mores pint again. Too much chocolate to represent a S'more.",Negative," S'mores , Gimme S'more , Chocolate Ice Cream , Marshmallows , Chocolate , Graham Crackers"
4_bj,HarleyQuinn,4/25/2018,5,My New Favorite,17,3,"I recently had the pleasure of taking a tour of Ben & Jerry's in VT and this was the flavor sample of the day. Instantly, I was hooked. I've been buying some from my local CT grocery store since. There was a sale one night and the store was out. I sat on the floor and cried. While the ice cream base may not taste exactly like marshmallows, is delicious. Everything about this flavor is amazing!",Positive," Ben & Jerry's, VT , CT, marshmallows, ice cream, flavor, sale, store"
4_bj,laurenlaughs24,2/14/2019,5,BEST FLAVOR EVER!!!,2,0,"I am so sad that this is a limited batch. Gimme S'more is my all time favorite flavor and I've tried almost all the Ben & Jerry's flavors. It is like heaven in your mouth. The graham cracker swirl and chocolate cookie swirl are my two favorite things about this ice cream. Since the flavor is slowly leaving, my friends and I have gone to multiple stores to stock up on what is left. As you can tell we LOVE Gimme S'more and if you're a s'mores lover like me then it's worth the try!",Negative,"Gimme S'more, Ben & Jerry's, graham cracker swirl, chocolate cookie swirl, love, s'mores"
